run_id,policy,task,instruction,episode_id,reset_id,query_idx,query_start_action_slot,query_end_action_slot_exclusive,planned_exec_length,executed_length,success_before,success_after,trace_path,head_image_path,left_image_path,right_image_path,video_query_index,video_frame_start,video_frame_end_exclusive,terminal_success_video_frame
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the blue stapler with smooth finish to Gray mat,9,8,9,216,240,24,24,False,False,traces/episode0009_query0009.npz,query_images/episode0009_query0009_head.png,query_images/episode0009_query0009_left.png,query_images/episode0009_query0009_right.png,9,216,240,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the blue stapler with smooth finish to Gray mat,9,8,10,240,264,24,24,False,False,traces/episode0009_query0010.npz,query_images/episode0009_query0010_head.png,query_images/episode0009_query0010_left.png,query_images/episode0009_query0010_right.png,10,240,264,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the blue stapler with smooth finish to Gray mat,9,8,11,264,288,24,24,False,False,traces/episode0009_query0011.npz,query_images/episode0009_query0011_head.png,query_images/episode0009_query0011_left.png,query_images/episode0009_query0011_right.png,11,264,288,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the blue stapler with smooth finish to Gray mat,9,8,12,288,312,24,24,False,False,traces/episode0009_query0012.npz,query_images/episode0009_query0012_head.png,query_images/episode0009_query0012_left.png,query_images/episode0009_query0012_right.png,12,288,312,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the blue stapler with smooth finish to Gray mat,9,8,13,312,336,24,24,False,False,traces/episode0009_query0013.npz,query_images/episode0009_query0013_head.png,query_images/episode0009_query0013_left.png,query_images/episode0009_query0013_right.png,13,312,336,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the blue stapler with smooth finish to Gray mat,9,8,14,336,360,24,24,False,False,traces/episode0009_query0014.npz,query_images/episode0009_query0014_head.png,query_images/episode0009_query0014_left.png,query_images/episode0009_query0014_right.png,14,336,360,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the blue stapler with smooth finish to Gray mat,9,8,15,360,384,24,24,False,False,traces/episode0009_query0015.npz,query_images/episode0009_query0015_head.png,query_images/episode0009_query0015_left.png,query_images/episode0009_query0015_right.png,15,360,384,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the blue stapler with smooth finish to Gray mat,9,8,16,384,400,24,16,False,False,traces/episode0009_query0016.npz,query_images/episode0009_query0016_head.png,query_images/episode0009_query0016_left.png,query_images/episode0009_query0016_right.png,16,384,400,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,0,0,24,24,24,False,False,traces/episode0010_query0000.npz,query_images/episode0010_query0000_head.png,query_images/episode0010_query0000_left.png,query_images/episode0010_query0000_right.png,0,0,24,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,1,24,48,24,24,False,False,traces/episode0010_query0001.npz,query_images/episode0010_query0001_head.png,query_images/episode0010_query0001_left.png,query_images/episode0010_query0001_right.png,1,24,48,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,2,48,72,24,24,False,False,traces/episode0010_query0002.npz,query_images/episode0010_query0002_head.png,query_images/episode0010_query0002_left.png,query_images/episode0010_query0002_right.png,2,48,72,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,3,72,96,24,24,False,False,traces/episode0010_query0003.npz,query_images/episode0010_query0003_head.png,query_images/episode0010_query0003_left.png,query_images/episode0010_query0003_right.png,3,72,96,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,4,96,120,24,24,False,False,traces/episode0010_query0004.npz,query_images/episode0010_query0004_head.png,query_images/episode0010_query0004_left.png,query_images/episode0010_query0004_right.png,4,96,120,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,5,120,144,24,24,False,False,traces/episode0010_query0005.npz,query_images/episode0010_query0005_head.png,query_images/episode0010_query0005_left.png,query_images/episode0010_query0005_right.png,5,120,144,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,6,144,168,24,24,False,False,traces/episode0010_query0006.npz,query_images/episode0010_query0006_head.png,query_images/episode0010_query0006_left.png,query_images/episode0010_query0006_right.png,6,144,168,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,7,168,192,24,24,False,False,traces/episode0010_query0007.npz,query_images/episode0010_query0007_head.png,query_images/episode0010_query0007_left.png,query_images/episode0010_query0007_right.png,7,168,192,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,8,192,216,24,24,False,False,traces/episode0010_query0008.npz,query_images/episode0010_query0008_head.png,query_images/episode0010_query0008_left.png,query_images/episode0010_query0008_right.png,8,192,216,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,9,216,240,24,24,False,False,traces/episode0010_query0009.npz,query_images/episode0010_query0009_head.png,query_images/episode0010_query0009_left.png,query_images/episode0010_query0009_right.png,9,216,240,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,10,240,264,24,24,False,False,traces/episode0010_query0010.npz,query_images/episode0010_query0010_head.png,query_images/episode0010_query0010_left.png,query_images/episode0010_query0010_right.png,10,240,264,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,11,264,288,24,24,False,False,traces/episode0010_query0011.npz,query_images/episode0010_query0011_head.png,query_images/episode0010_query0011_left.png,query_images/episode0010_query0011_right.png,11,264,288,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,12,288,312,24,24,False,False,traces/episode0010_query0012.npz,query_images/episode0010_query0012_head.png,query_images/episode0010_query0012_left.png,query_images/episode0010_query0012_right.png,12,288,312,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,13,312,336,24,24,False,False,traces/episode0010_query0013.npz,query_images/episode0010_query0013_head.png,query_images/episode0010_query0013_left.png,query_images/episode0010_query0013_right.png,13,312,336,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,14,336,360,24,24,False,False,traces/episode0010_query0014.npz,query_images/episode0010_query0014_head.png,query_images/episode0010_query0014_left.png,query_images/episode0010_query0014_right.png,14,336,360,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,15,360,384,24,24,False,False,traces/episode0010_query0015.npz,query_images/episode0010_query0015_head.png,query_images/episode0010_query0015_left.png,query_images/episode0010_query0015_right.png,15,360,384,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Move the paper stapler with curved handle to the Cyan mat.,10,9,16,384,400,24,16,False,False,traces/episode0010_query0016.npz,query_images/episode0010_query0016_head.png,query_images/episode0010_query0016_left.png,query_images/episode0010_query0016_right.png,16,384,400,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the plastic stapler to the Blue mat,11,10,0,0,24,24,24,False,False,traces/episode0011_query0000.npz,query_images/episode0011_query0000_head.png,query_images/episode0011_query0000_left.png,query_images/episode0011_query0000_right.png,0,0,24,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the plastic stapler to the Blue mat,11,10,1,24,48,24,24,False,False,traces/episode0011_query0001.npz,query_images/episode0011_query0001_head.png,query_images/episode0011_query0001_left.png,query_images/episode0011_query0001_right.png,1,24,48,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the plastic stapler to the Blue mat,11,10,2,48,72,24,24,False,False,traces/episode0011_query0002.npz,query_images/episode0011_query0002_head.png,query_images/episode0011_query0002_left.png,query_images/episode0011_query0002_right.png,2,48,72,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the plastic stapler to the Blue mat,11,10,3,72,96,24,24,False,False,traces/episode0011_query0003.npz,query_images/episode0011_query0003_head.png,query_images/episode0011_query0003_left.png,query_images/episode0011_query0003_right.png,3,72,96,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the plastic stapler to the Blue mat,11,10,4,96,120,24,24,False,False,traces/episode0011_query0004.npz,query_images/episode0011_query0004_head.png,query_images/episode0011_query0004_left.png,query_images/episode0011_query0004_right.png,4,96,120,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the plastic stapler to the Blue mat,11,10,5,120,144,24,24,False,False,traces/episode0011_query0005.npz,query_images/episode0011_query0005_head.png,query_images/episode0011_query0005_left.png,query_images/episode0011_query0005_right.png,5,120,144,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the plastic stapler to the Blue mat,11,10,6,144,157,24,13,False,True,traces/episode0011_query0006.npz,query_images/episode0011_query0006_head.png,query_images/episode0011_query0006_left.png,query_images/episode0011_query0006_right.png,6,144,157,157
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,0,0,24,24,24,False,False,traces/episode0012_query0000.npz,query_images/episode0012_query0000_head.png,query_images/episode0012_query0000_left.png,query_images/episode0012_query0000_right.png,0,0,24,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,1,24,48,24,24,False,False,traces/episode0012_query0001.npz,query_images/episode0012_query0001_head.png,query_images/episode0012_query0001_left.png,query_images/episode0012_query0001_right.png,1,24,48,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,2,48,72,24,24,False,False,traces/episode0012_query0002.npz,query_images/episode0012_query0002_head.png,query_images/episode0012_query0002_left.png,query_images/episode0012_query0002_right.png,2,48,72,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,3,72,96,24,24,False,False,traces/episode0012_query0003.npz,query_images/episode0012_query0003_head.png,query_images/episode0012_query0003_left.png,query_images/episode0012_query0003_right.png,3,72,96,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,4,96,120,24,24,False,False,traces/episode0012_query0004.npz,query_images/episode0012_query0004_head.png,query_images/episode0012_query0004_left.png,query_images/episode0012_query0004_right.png,4,96,120,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,5,120,144,24,24,False,False,traces/episode0012_query0005.npz,query_images/episode0012_query0005_head.png,query_images/episode0012_query0005_left.png,query_images/episode0012_query0005_right.png,5,120,144,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,6,144,168,24,24,False,False,traces/episode0012_query0006.npz,query_images/episode0012_query0006_head.png,query_images/episode0012_query0006_left.png,query_images/episode0012_query0006_right.png,6,144,168,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,7,168,192,24,24,False,False,traces/episode0012_query0007.npz,query_images/episode0012_query0007_head.png,query_images/episode0012_query0007_left.png,query_images/episode0012_query0007_right.png,7,168,192,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,8,192,216,24,24,False,False,traces/episode0012_query0008.npz,query_images/episode0012_query0008_head.png,query_images/episode0012_query0008_left.png,query_images/episode0012_query0008_right.png,8,192,216,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,9,216,240,24,24,False,False,traces/episode0012_query0009.npz,query_images/episode0012_query0009_head.png,query_images/episode0012_query0009_left.png,query_images/episode0012_query0009_right.png,9,216,240,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,10,240,264,24,24,False,False,traces/episode0012_query0010.npz,query_images/episode0012_query0010_head.png,query_images/episode0012_query0010_left.png,query_images/episode0012_query0010_right.png,10,240,264,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,11,264,288,24,24,False,False,traces/episode0012_query0011.npz,query_images/episode0012_query0011_head.png,query_images/episode0012_query0011_left.png,query_images/episode0012_query0011_right.png,11,264,288,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,12,288,312,24,24,False,False,traces/episode0012_query0012.npz,query_images/episode0012_query0012_head.png,query_images/episode0012_query0012_left.png,query_images/episode0012_query0012_right.png,12,288,312,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,13,312,336,24,24,False,False,traces/episode0012_query0013.npz,query_images/episode0012_query0013_head.png,query_images/episode0012_query0013_left.png,query_images/episode0012_query0013_right.png,13,312,336,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,14,336,360,24,24,False,False,traces/episode0012_query0014.npz,query_images/episode0012_query0014_head.png,query_images/episode0012_query0014_left.png,query_images/episode0012_query0014_right.png,14,336,360,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,15,360,384,24,24,False,False,traces/episode0012_query0015.npz,query_images/episode0012_query0015_head.png,query_images/episode0012_query0015_left.png,query_images/episode0012_query0015_right.png,15,360,384,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black mat,12,11,16,384,400,24,16,False,False,traces/episode0012_query0016.npz,query_images/episode0012_query0016_head.png,query_images/episode0012_query0016_left.png,query_images/episode0012_query0016_right.png,16,384,400,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the plastic stapler on the Yellow mat,13,12,0,0,24,24,24,False,False,traces/episode0013_query0000.npz,query_images/episode0013_query0000_head.png,query_images/episode0013_query0000_left.png,query_images/episode0013_query0000_right.png,0,0,24,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the plastic stapler on the Yellow mat,13,12,1,24,48,24,24,False,False,traces/episode0013_query0001.npz,query_images/episode0013_query0001_head.png,query_images/episode0013_query0001_left.png,query_images/episode0013_query0001_right.png,1,24,48,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the plastic stapler on the Yellow mat,13,12,2,48,72,24,24,False,False,traces/episode0013_query0002.npz,query_images/episode0013_query0002_head.png,query_images/episode0013_query0002_left.png,query_images/episode0013_query0002_right.png,2,48,72,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the plastic stapler on the Yellow mat,13,12,3,72,96,24,24,False,False,traces/episode0013_query0003.npz,query_images/episode0013_query0003_head.png,query_images/episode0013_query0003_left.png,query_images/episode0013_query0003_right.png,3,72,96,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the plastic stapler on the Yellow mat,13,12,4,96,120,24,24,False,False,traces/episode0013_query0004.npz,query_images/episode0013_query0004_head.png,query_images/episode0013_query0004_left.png,query_images/episode0013_query0004_right.png,4,96,120,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the plastic stapler on the Yellow mat,13,12,5,120,133,24,13,False,True,traces/episode0013_query0005.npz,query_images/episode0013_query0005_head.png,query_images/episode0013_query0005_left.png,query_images/episode0013_query0005_right.png,5,120,133,133
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the red stapler with silver chamber to the Green mat,14,13,0,0,24,24,24,False,False,traces/episode0014_query0000.npz,query_images/episode0014_query0000_head.png,query_images/episode0014_query0000_left.png,query_images/episode0014_query0000_right.png,0,0,24,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the red stapler with silver chamber to the Green mat,14,13,1,24,48,24,24,False,False,traces/episode0014_query0001.npz,query_images/episode0014_query0001_head.png,query_images/episode0014_query0001_left.png,query_images/episode0014_query0001_right.png,1,24,48,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the red stapler with silver chamber to the Green mat,14,13,2,48,72,24,24,False,False,traces/episode0014_query0002.npz,query_images/episode0014_query0002_head.png,query_images/episode0014_query0002_left.png,query_images/episode0014_query0002_right.png,2,48,72,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the red stapler with silver chamber to the Green mat,14,13,3,72,96,24,24,False,False,traces/episode0014_query0003.npz,query_images/episode0014_query0003_head.png,query_images/episode0014_query0003_left.png,query_images/episode0014_query0003_right.png,3,72,96,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the red stapler with silver chamber to the Green mat,14,13,4,96,120,24,24,False,False,traces/episode0014_query0004.npz,query_images/episode0014_query0004_head.png,query_images/episode0014_query0004_left.png,query_images/episode0014_query0004_right.png,4,96,120,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Use the right arm to move the red stapler with silver chamber to the Green mat,14,13,5,120,140,24,20,False,True,traces/episode0014_query0005.npz,query_images/episode0014_query0005_head.png,query_images/episode0014_query0005_left.png,query_images/episode0014_query0005_right.png,5,120,140,140
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the white stapler on the Green mat,15,14,0,0,24,24,24,False,False,traces/episode0015_query0000.npz,query_images/episode0015_query0000_head.png,query_images/episode0015_query0000_left.png,query_images/episode0015_query0000_right.png,0,0,24,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the white stapler on the Green mat,15,14,1,24,48,24,24,False,False,traces/episode0015_query0001.npz,query_images/episode0015_query0001_head.png,query_images/episode0015_query0001_left.png,query_images/episode0015_query0001_right.png,1,24,48,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the white stapler on the Green mat,15,14,2,48,72,24,24,False,False,traces/episode0015_query0002.npz,query_images/episode0015_query0002_head.png,query_images/episode0015_query0002_left.png,query_images/episode0015_query0002_right.png,2,48,72,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the white stapler on the Green mat,15,14,3,72,96,24,24,False,False,traces/episode0015_query0003.npz,query_images/episode0015_query0003_head.png,query_images/episode0015_query0003_left.png,query_images/episode0015_query0003_right.png,3,72,96,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the white stapler on the Green mat,15,14,4,96,120,24,24,False,False,traces/episode0015_query0004.npz,query_images/episode0015_query0004_head.png,query_images/episode0015_query0004_left.png,query_images/episode0015_query0004_right.png,4,96,120,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the white stapler on the Green mat,15,14,5,120,144,24,24,False,False,traces/episode0015_query0005.npz,query_images/episode0015_query0005_head.png,query_images/episode0015_query0005_left.png,query_images/episode0015_query0005_right.png,5,120,144,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the white stapler on the Green mat,15,14,6,144,149,24,5,False,True,traces/episode0015_query0006.npz,query_images/episode0015_query0006_head.png,query_images/episode0015_query0006_left.png,query_images/episode0015_query0006_right.png,6,144,149,149
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black colored mat.,16,15,0,0,24,24,24,False,False,traces/episode0016_query0000.npz,query_images/episode0016_query0000_head.png,query_images/episode0016_query0000_left.png,query_images/episode0016_query0000_right.png,0,0,24,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black colored mat.,16,15,1,24,48,24,24,False,False,traces/episode0016_query0001.npz,query_images/episode0016_query0001_head.png,query_images/episode0016_query0001_left.png,query_images/episode0016_query0001_right.png,1,24,48,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black colored mat.,16,15,2,48,72,24,24,False,False,traces/episode0016_query0002.npz,query_images/episode0016_query0002_head.png,query_images/episode0016_query0002_left.png,query_images/episode0016_query0002_right.png,2,48,72,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black colored mat.,16,15,3,72,96,24,24,False,False,traces/episode0016_query0003.npz,query_images/episode0016_query0003_head.png,query_images/episode0016_query0003_left.png,query_images/episode0016_query0003_right.png,3,72,96,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black colored mat.,16,15,4,96,120,24,24,False,False,traces/episode0016_query0004.npz,query_images/episode0016_query0004_head.png,query_images/episode0016_query0004_left.png,query_images/episode0016_query0004_right.png,4,96,120,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black colored mat.,16,15,5,120,144,24,24,False,False,traces/episode0016_query0005.npz,query_images/episode0016_query0005_head.png,query_images/episode0016_query0005_left.png,query_images/episode0016_query0005_right.png,5,120,144,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black colored mat.,16,15,6,144,168,24,24,False,False,traces/episode0016_query0006.npz,query_images/episode0016_query0006_head.png,query_images/episode0016_query0006_left.png,query_images/episode0016_query0006_right.png,6,144,168,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black colored mat.,16,15,7,168,192,24,24,False,False,traces/episode0016_query0007.npz,query_images/episode0016_query0007_head.png,query_images/episode0016_query0007_left.png,query_images/episode0016_query0007_right.png,7,168,192,
fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,move_stapler_pad,Place the small stapler with simple design on the Black colored mat.,16,15,8,192,205,24,13,False,True,traces/episode0016_query0008.npz,query_images/episode0016_query0008_head.png,query_images/episode0016_query0008_left.png,query_images/episode0016_query0008_right.png,8,192,205,205
