run_id,policy,task,instruction,episode_id,reset_id,query_idx,query_start_action_slot,query_end_action_slot_exclusive,planned_exec_length,executed_length,success_before,success_after,trace_path,head_image_path,left_image_path,right_image_path,video_query_index,video_frame_start,video_frame_end_exclusive,terminal_success_video_frame
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Direct the left arm to click the simple toggle switch,8,7,1,24,48,24,24,False,False,traces/episode0008_query0001.npz,query_images/episode0008_query0001_head.png,query_images/episode0008_query0001_left.png,query_images/episode0008_query0001_right.png,1,24,48,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Direct the left arm to click the simple toggle switch,8,7,2,48,56,24,8,False,True,traces/episode0008_query0002.npz,query_images/episode0008_query0002_head.png,query_images/episode0008_query0002_left.png,query_images/episode0008_query0002_right.png,2,48,56,56
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the red toggle switch with the left arm.,9,8,0,0,24,24,24,False,False,traces/episode0009_query0000.npz,query_images/episode0009_query0000_head.png,query_images/episode0009_query0000_left.png,query_images/episode0009_query0000_right.png,0,0,24,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the red toggle switch with the left arm.,9,8,1,24,48,24,24,False,False,traces/episode0009_query0001.npz,query_images/episode0009_query0001_head.png,query_images/episode0009_query0001_left.png,query_images/episode0009_query0001_right.png,1,24,48,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the red toggle switch with the left arm.,9,8,2,48,66,24,18,False,True,traces/episode0009_query0002.npz,query_images/episode0009_query0002_head.png,query_images/episode0009_query0002_left.png,query_images/episode0009_query0002_right.png,2,48,66,66
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the gray switch with the left arm,10,9,0,0,24,24,24,False,False,traces/episode0010_query0000.npz,query_images/episode0010_query0000_head.png,query_images/episode0010_query0000_left.png,query_images/episode0010_query0000_right.png,0,0,24,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the gray switch with the left arm,10,9,1,24,48,24,24,False,False,traces/episode0010_query0001.npz,query_images/episode0010_query0001_head.png,query_images/episode0010_query0001_left.png,query_images/episode0010_query0001_right.png,1,24,48,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the gray switch with the left arm,10,9,2,48,67,24,19,False,True,traces/episode0010_query0002.npz,query_images/episode0010_query0002_head.png,query_images/episode0010_query0002_left.png,query_images/episode0010_query0002_right.png,2,48,67,67
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,0,0,24,24,24,False,False,traces/episode0011_query0000.npz,query_images/episode0011_query0000_head.png,query_images/episode0011_query0000_left.png,query_images/episode0011_query0000_right.png,0,0,24,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,1,24,48,24,24,False,False,traces/episode0011_query0001.npz,query_images/episode0011_query0001_head.png,query_images/episode0011_query0001_left.png,query_images/episode0011_query0001_right.png,1,24,48,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,2,48,72,24,24,False,False,traces/episode0011_query0002.npz,query_images/episode0011_query0002_head.png,query_images/episode0011_query0002_left.png,query_images/episode0011_query0002_right.png,2,48,72,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,3,72,96,24,24,False,False,traces/episode0011_query0003.npz,query_images/episode0011_query0003_head.png,query_images/episode0011_query0003_left.png,query_images/episode0011_query0003_right.png,3,72,96,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,4,96,120,24,24,False,False,traces/episode0011_query0004.npz,query_images/episode0011_query0004_head.png,query_images/episode0011_query0004_left.png,query_images/episode0011_query0004_right.png,4,96,120,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,5,120,144,24,24,False,False,traces/episode0011_query0005.npz,query_images/episode0011_query0005_head.png,query_images/episode0011_query0005_left.png,query_images/episode0011_query0005_right.png,5,120,144,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,6,144,168,24,24,False,False,traces/episode0011_query0006.npz,query_images/episode0011_query0006_head.png,query_images/episode0011_query0006_left.png,query_images/episode0011_query0006_right.png,6,144,168,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,7,168,192,24,24,False,False,traces/episode0011_query0007.npz,query_images/episode0011_query0007_head.png,query_images/episode0011_query0007_left.png,query_images/episode0011_query0007_right.png,7,168,192,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,8,192,216,24,24,False,False,traces/episode0011_query0008.npz,query_images/episode0011_query0008_head.png,query_images/episode0011_query0008_left.png,query_images/episode0011_query0008_right.png,8,192,216,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,9,216,240,24,24,False,False,traces/episode0011_query0009.npz,query_images/episode0011_query0009_head.png,query_images/episode0011_query0009_left.png,query_images/episode0011_query0009_right.png,9,216,240,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,10,240,264,24,24,False,False,traces/episode0011_query0010.npz,query_images/episode0011_query0010_head.png,query_images/episode0011_query0010_left.png,query_images/episode0011_query0010_right.png,10,240,264,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,11,264,288,24,24,False,False,traces/episode0011_query0011.npz,query_images/episode0011_query0011_head.png,query_images/episode0011_query0011_left.png,query_images/episode0011_query0011_right.png,11,264,288,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,12,288,312,24,24,False,False,traces/episode0011_query0012.npz,query_images/episode0011_query0012_head.png,query_images/episode0011_query0012_left.png,query_images/episode0011_query0012_right.png,12,288,312,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,13,312,336,24,24,False,False,traces/episode0011_query0013.npz,query_images/episode0011_query0013_head.png,query_images/episode0011_query0013_left.png,query_images/episode0011_query0013_right.png,13,312,336,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,14,336,360,24,24,False,False,traces/episode0011_query0014.npz,query_images/episode0011_query0014_head.png,query_images/episode0011_query0014_left.png,query_images/episode0011_query0014_right.png,14,336,360,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,15,360,384,24,24,False,False,traces/episode0011_query0015.npz,query_images/episode0011_query0015_head.png,query_images/episode0011_query0015_left.png,query_images/episode0011_query0015_right.png,15,360,384,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Press the flat square gray switch using the right arm,11,10,16,384,400,24,16,False,False,traces/episode0011_query0016.npz,query_images/episode0011_query0016_head.png,query_images/episode0011_query0016_left.png,query_images/episode0011_query0016_right.png,16,384,400,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the smooth black switch using the left arm,12,11,0,0,24,24,24,False,False,traces/episode0012_query0000.npz,query_images/episode0012_query0000_head.png,query_images/episode0012_query0000_left.png,query_images/episode0012_query0000_right.png,0,0,24,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the smooth black switch using the left arm,12,11,1,24,48,24,24,False,False,traces/episode0012_query0001.npz,query_images/episode0012_query0001_head.png,query_images/episode0012_query0001_left.png,query_images/episode0012_query0001_right.png,1,24,48,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the smooth black switch using the left arm,12,11,2,48,66,24,18,False,True,traces/episode0012_query0002.npz,query_images/episode0012_query0002_head.png,query_images/episode0012_query0002_left.png,query_images/episode0012_query0002_right.png,2,48,66,66
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the small flat switch tan top with the left arm.,13,12,0,0,24,24,24,False,False,traces/episode0013_query0000.npz,query_images/episode0013_query0000_head.png,query_images/episode0013_query0000_left.png,query_images/episode0013_query0000_right.png,0,0,24,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the small flat switch tan top with the left arm.,13,12,1,24,48,24,24,False,False,traces/episode0013_query0001.npz,query_images/episode0013_query0001_head.png,query_images/episode0013_query0001_left.png,query_images/episode0013_query0001_right.png,1,24,48,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the small flat switch tan top with the left arm.,13,12,2,48,69,24,21,False,True,traces/episode0013_query0002.npz,query_images/episode0013_query0002_head.png,query_images/episode0013_query0002_left.png,query_images/episode0013_query0002_right.png,2,48,69,69
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the flat gray switch with the left arm,14,13,0,0,24,24,24,False,False,traces/episode0014_query0000.npz,query_images/episode0014_query0000_head.png,query_images/episode0014_query0000_left.png,query_images/episode0014_query0000_right.png,0,0,24,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the flat gray switch with the left arm,14,13,1,24,48,24,24,False,False,traces/episode0014_query0001.npz,query_images/episode0014_query0001_head.png,query_images/episode0014_query0001_left.png,query_images/episode0014_query0001_right.png,1,24,48,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the flat gray switch with the left arm,14,13,2,48,72,24,24,False,False,traces/episode0014_query0002.npz,query_images/episode0014_query0002_head.png,query_images/episode0014_query0002_left.png,query_images/episode0014_query0002_right.png,2,48,72,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the flat gray switch with the left arm,14,13,3,72,81,24,9,False,True,traces/episode0014_query0003.npz,query_images/episode0014_query0003_head.png,query_images/episode0014_query0003_left.png,query_images/episode0014_query0003_right.png,3,72,81,81
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Move and click the the red toggle switch,15,14,0,0,24,24,24,False,False,traces/episode0015_query0000.npz,query_images/episode0015_query0000_head.png,query_images/episode0015_query0000_left.png,query_images/episode0015_query0000_right.png,0,0,24,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Move and click the the red toggle switch,15,14,1,24,48,24,24,False,False,traces/episode0015_query0001.npz,query_images/episode0015_query0001_head.png,query_images/episode0015_query0001_left.png,query_images/episode0015_query0001_right.png,1,24,48,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Move and click the the red toggle switch,15,14,2,48,64,24,16,False,True,traces/episode0015_query0002.npz,query_images/episode0015_query0002_head.png,query_images/episode0015_query0002_left.png,query_images/episode0015_query0002_right.png,2,48,64,64
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the switch flat tan top brown rectangle with the right arm,16,15,0,0,24,24,24,False,False,traces/episode0016_query0000.npz,query_images/episode0016_query0000_head.png,query_images/episode0016_query0000_left.png,query_images/episode0016_query0000_right.png,0,0,24,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the switch flat tan top brown rectangle with the right arm,16,15,1,24,48,24,24,False,False,traces/episode0016_query0001.npz,query_images/episode0016_query0001_head.png,query_images/episode0016_query0001_left.png,query_images/episode0016_query0001_right.png,1,24,48,
fastwam-turn_switch-p2-16ep-c63dc9b5-v1,fastwam,turn_switch,Click the switch flat tan top brown rectangle with the right arm,16,15,2,48,64,24,16,False,True,traces/episode0016_query0002.npz,query_images/episode0016_query0002_head.png,query_images/episode0016_query0002_left.png,query_images/episode0016_query0002_right.png,2,48,64,64
